date,interval,hour,actual_net_kw,forecast_net_kw,planned_grid_kw,emergency_kw
2025-09-23,41,6.833333333333333,3277.2749999999996,2975.2575000000006,0.0,57.63499999999908
2025-09-23,42,7.0,2908.3370000000004,2610.9525999999996,0.0,0.0
2025-09-23,43,7.166666666666667,2551.8500999999997,2349.6593,2048.9339087937688,0.0
2025-09-23,44,7.333333333333333,2167.9225,2047.315,2311.3999999999996,0.0
2025-09-23,45,7.5,1712.8095999999998,1530.8929999999998,1857.7684,0.0
2025-09-23,46,7.666666666666667,2146.3813,1778.4849000000004,0.0,0.0
2025-09-23,47,7.833333333333333,2947.9474999999998,2476.4875,0.0,0.0
2025-09-23,48,8.0,2545.3620000000005,2244.9048999999995,0.0,0.0
2025-09-23,49,8.166666666666666,2041.7978999999996,1739.6612,0.0,0.0
2025-09-23,50,8.333333333333334,1937.3324999999998,1435.7024999999996,0.0,0.0
2025-09-23,51,8.5,1602.9885000000008,1126.8626,0.0,0.0
2025-09-23,52,8.666666666666666,1062.1019,721.6999999999991,0.0,0.0
2025-09-23,53,8.833333333333334,619.7199999999991,387.1399999999999,0.0,0.0
2025-09-23,54,9.0,531.1831999999999,346.4158999999995,0.0,0.0
2025-09-23,55,9.166666666666666,452.3624,176.73390000000063,0.0,0.0
2025-09-23,56,9.333333333333334,278.15750000000025,-335.7699999999995,0.0,0.0
2025-09-23,57,9.5,204.483999999999,-947.3840999999998,0.0,426.68089999999984
2025-09-23,58,9.666666666666666,83.87059999999929,-1109.8492999999999,0.0,396.0930999999996
2025-09-23,59,9.833333333333334,-31.802499999998872,-982.1299999999997,0.0,64.93282238215352
2025-09-23,60,10.0,20.333799999999883,-1257.4193,0.0,382.4238599097556
2025-09-23,61,10.166666666666666,-275.48140000000103,-1653.0771000000004,0.0,387.1730999999995
2025-09-23,62,10.333333333333334,-803.5899999999997,-1731.8200000000006,0.0,0.0
2025-09-23,63,10.5,-880.7342999999992,-1380.4523,0.0,0.0
2025-09-23,64,10.666666666666666,-766.8783999999996,-1347.9638000000004,0.0,0.0
2025-09-23,65,10.833333333333334,-889.1149999999993,-1627.6124999999997,4146.552645010832,0.0
2025-09-23,66,11.0,-1427.6502999999989,-1523.1647999999996,4262.0347,0.0
2025-09-23,67,11.166666666666666,-1898.9910999999993,-1438.9463000000014,4110.588099999997,0.0
2025-09-23,68,11.333333333333334,-1968.217499999998,-1558.0899999999997,3880.8600000000006,0.0
2025-09-23,69,11.5,-1775.6432999999988,-1606.7351000000012,3925.343899999999,0.0
2025-09-23,70,11.666666666666666,-2063.8587000000007,-1527.1939000000002,4125.368399999999,0.0
2025-09-23,71,11.833333333333334,-2719.872500000001,-1689.4049999999993,4300.145,0.0
2025-09-23,72,12.0,-2874.832199999999,-2428.7917000000007,3486.3026999999993,0.0
2025-09-23,73,12.166666666666666,-2651.4241999999986,-2540.2147000000004,3183.416000000001,0.0
2025-09-23,74,12.333333333333334,-2526.057499999998,-2011.514999999999,3601.665,0.0
2025-09-23,75,12.5,-2762.775099999999,-2005.715999999999,3467.1900000000014,0.0
2025-09-23,76,12.666666666666666,-2455.0728,-2081.212499999999,1417.643017708095,0.0
2025-09-23,77,12.833333333333334,-1726.6075,-1907.8925,0.0,0.0
2025-09-23,78,13.0,-1631.4655000000002,-1698.319199999999,0.0,0.0
2025-09-23,79,13.166666666666666,-1673.6736999999998,-1696.2185999999997,0.0,0.0
2025-09-23,80,13.333333333333334,-1491.6574999999996,-1706.1999999999994,0.0,0.0
2025-09-23,81,13.5,-1232.6171000000008,-1313.093199999999,0.0,0.0
2025-09-23,82,13.666666666666666,-936.3271000000009,-968.5574999999999,0.0,0.0
2025-09-23,83,13.833333333333334,-685.4324999999999,-927.6375000000003,0.0,0.0
2025-09-23,84,14.0,-539.3563000000004,-972.1475,0.0,0.0
2025-09-23,85,14.166666666666666,-180.63880000000108,-685.0082999999993,0.0,0.0
2025-09-23,86,14.333333333333334,382.55000000000064,-89.81500000000051,0.0,0.0
2025-09-23,87,14.5,823.7127999999996,388.74000000000046,0.0,0.0
2025-09-23,88,14.666666666666666,1215.486699999999,669.1891999999998,0.0,0.0
2025-09-23,89,14.833333333333334,1501.0425000000002,861.4449999999993,1191.1550000000002,309.88750000000005
2025-09-23,90,15.0,1535.3030999999996,1139.8171,5378.19848240921,44.95010000000116
2025-09-23,91,15.166666666666666,1726.705199999999,1531.9971,1717.1161,9.589099999999007
2025-09-23,92,15.333333333333334,1965.2124999999996,1953.604999999999,2196.437499999999,0.0
2025-09-23,93,15.5,1813.8436000000002,2226.4285999999997,2360.1440000000002,0.0
2025-09-23,94,15.666666666666666,2117.6951,2121.5082,2364.5680999999995,0.0
2025-09-23,95,15.833333333333334,2961.495,2019.5525000000007,2295.6700000000014,665.8249999999985
2025-09-23,96,16.0,3536.5958999999993,2577.9109999999987,2798.9893999999977,737.6065000000017
2025-09-23,97,16.166666666666668,3814.8819000000003,3107.6299,3356.9044000000004,457.97749999999974
2025-09-23,98,16.333333333333332,4009.4125,3333.6899999999987,3620.5649999999987,388.8475000000012
2025-09-23,99,16.5,4298.0851999999995,3662.2277999999988,4012.6034999999993,285.48170000000005
2025-09-23,100,16.666666666666668,4588.936099999999,4184.733900000001,4483.456100000001,105.47999999999752
2025-09-23,101,16.833333333333332,4884.322499999998,4680.282499999999,4952.429999999999,0.0
2025-09-23,102,17.0,5262.5219,4868.424799999999,5141.9641,120.55779999999959
2025-09-23,103,17.166666666666668,5480.0197,5117.5748,5387.3107,92.70900000000006
2025-09-23,104,17.333333333333332,5738.3025,5624.780000000001,5952.21,0.0
2025-09-23,105,17.5,6311.1759999999995,6097.2914,6430.1012,0.0
2025-09-23,106,17.666666666666668,5754.9919,5686.6626,5980.4665,0.0
2025-09-23,107,17.833333333333332,4515.87,4757.117499999999,5018.249999999999,0.0
2025-09-23,108,18.0,4585.979099999999,4581.323200000001,4711.5525,0.0
2025-09-23,109,18.166666666666668,4981.363600000001,4700.096,4793.881299999999,187.48230000000171
2025-09-23,110,18.333333333333332,5006.5,4806.539999999999,5071.125962900338,0.0
2025-09-23,111,18.5,5016.9579,5029.1269,5226.5048561600925,0.0
2025-09-23,112,18.666666666666668,4862.188199999999,4889.8514,5105.159699999999,0.0
2025-09-23,113,18.833333333333332,4664.56,4602.8,0.0,0.0
2025-09-23,114,19.0,4794.5933,4878.9108,147.8643999999997,0.0
2025-09-23,115,19.166666666666668,4953.5752,5049.4295999999995,329.9798999999996,0.0
2025-09-23,116,19.333333333333332,4906.9,4902.189999999999,145.42999999999938,0.0
2025-09-23,117,19.5,4721.0181,4891.8419,92.8497000000009,0.0
2025-09-23,118,19.666666666666668,4705.313399999999,4903.2757,73.34575608753448,0.0
2025-09-23,119,19.833333333333332,4871.469999999999,4818.68,55.84000000000037,0.0
2025-09-23,120,20.0,4963.0687,4696.702,0.0,0.0
2025-09-23,121,20.166666666666668,5061.4062,4700.0445,2868.024691015732,210.5144000000007
2025-09-23,122,20.333333333333332,5038.25,4852.22,41.75000000000023,0.0
2025-09-23,123,20.5,4709.3717,4995.945,189.53169999999932,0.0
2025-09-23,124,20.666666666666668,4809.9708,4921.7777,5065.190594652651,0.0
2025-09-23,125,20.833333333333332,5215.3,4789.94,5016.959999999999,198.34000000000106
2025-09-23,126,21.0,5055.1463,4921.2572,5169.1294,0.0
2025-09-23,127,21.166666666666668,4827.5711,4795.1606,4968.897400000001,0.0
2025-09-23,128,21.333333333333332,4880.29,4582.3,4847.01,33.279999999999745
2025-09-23,129,21.5,4979.2148,4908.0858,5129.652999999999,0.0
2025-09-23,130,21.666666666666668,4609.119,4661.9285,4783.374044528137,0.0
2025-09-23,131,21.833333333333332,3835.46,3835.63,8982.94,0.0
2025-09-23,132,22.0,3320.6494,3598.3752999999997,8813.438,0.0
2025-09-23,133,22.166666666666668,3496.0714,3658.3589,3810.2322000000004,0.0
2025-09-23,134,22.333333333333332,3883.24,3679.4899999999993,8807.739999999998,75.50000000000091
2025-09-23,135,22.5,3580.1991,3675.7073,8822.4099,0.0
2025-09-23,136,22.666666666666668,3332.1137,3704.1898,8918.3573,0.0
2025-09-23,137,22.833333333333332,3416.0999999999995,3714.13,9032.59,0.0
2025-09-23,138,23.0,3387.9352,3626.4468999999995,7830.5392,0.0
2025-09-23,139,23.166666666666668,3459.0093999999995,3690.0841,8868.686300000001,0.0
2025-09-23,140,23.333333333333332,3661.95,3800.23,8953.77,0.0
2025-09-23,141,23.5,3702.4037999999996,3632.9660999999996,8735.561099999999,0.0
2025-09-23,142,23.666666666666668,3409.7885,3700.6194,3864.7511,0.0
2025-09-23,143,23.833333333333332,3147.61,3923.31,3977.86,0.0
2025-12-21,0,0.0,3576.1062999999995,3428.140861570263,8656.389735670644,0.0
2025-12-21,1,0.16666666666666666,3537.871,3253.067766950896,8418.627466950897,119.24353304910483
2025-12-21,2,0.3333333333333333,3472.0999999999995,3310.4432601633093,3478.993260163308,0.0
2025-12-21,3,0.5,3388.2601999999997,3541.0188659183095,3700.9660659183105,0.0
2025-12-21,4,0.6666666666666666,3299.4232999999995,3619.5973992208033,3738.214299220803,0.0
2025-12-21,5,0.8333333333333334,3349.26,3525.2317068895195,3840.4917068895193,0.0
2025-12-21,6,1.0,3662.0911,3519.2355309557042,3678.702630955704,0.0
2025-12-21,7,1.1666666666666667,3799.4157,3512.8330263062426,3682.4035263062415,117.01217369375831
2025-12-21,8,1.3333333333333333,3736.1799999999994,3477.7310977594525,3647.9302821836127,88.24971781638692
2025-12-21,9,1.5,3824.9356,3504.5576187815177,3579.2816187815174,245.65398121848216
2025-12-21,10,1.6666666666666667,3734.2079999999996,3559.3790315282095,3676.4344315282096,57.77356847179021
2025-12-21,11,1.8333333333333333,3587.15,3600.7295733567653,3755.0695733567654,0.0
2025-12-21,12,2.0,3856.4773999999998,3618.6298817273027,3776.084181727302,80.3932182726976
2025-12-21,13,2.1666666666666665,3923.2146999999995,3701.1316732637983,3905.14028962505,18.074410374949366
2025-12-21,14,2.3333333333333335,3730.5,3824.2432535725475,3957.773253572548,0.0
2025-12-21,15,2.5,3819.8599999999997,3874.395766138336,4088.914080905494,0.0
2025-12-21,16,2.6666666666666665,3791.4644,3854.184590765517,4056.224190765517,0.0
2025-12-21,17,2.8333333333333335,3751.7299999999996,3793.302633860769,4005.6626338607693,0.0
2025-12-21,18,3.0,4180.5461,3736.1821680819107,3927.705368081911,252.84073191808898
2025-12-21,19,3.1666666666666665,4115.3327,3824.7712988894023,4034.7749160884637,80.55778391153626
2025-12-21,20,3.3333333333333335,3748.74,3922.804785411543,3978.394785411543,0.0
2025-12-21,21,3.5,4220.4858,3757.768370337707,3866.435670337707,354.0501296622931
2025-12-21,22,3.6666666666666665,4423.9257,3714.5178182360396,3829.061218236039,594.8644817639604
2025-12-21,23,3.8333333333333335,4079.15,3859.860251680375,4092.360251680375,0.0
2025-12-21,24,4.0,4038.9424,3889.811648018768,4049.5056480187677,0.0
2025-12-21,25,4.166666666666667,4082.3954,3950.7681722877487,4122.0922722877485,0.0
2025-12-21,26,4.333333333333333,4064.8699999999994,4118.715346271539,4280.965346271539,0.0
2025-12-21,27,4.5,4121.8784,4254.011722973148,4298.9797229731485,0.0
2025-12-21,28,4.666666666666667,4083.6154,4162.599470863478,4223.835470863478,0.0
2025-12-21,29,4.833333333333333,4032.3099999999995,3969.0888930624114,4044.1288930624114,0.0
2025-12-21,30,5.0,4217.939899999999,4006.9796393831107,4169.727139383111,48.212760616889454
2025-12-21,31,5.166666666666667,4253.2484,4035.9790786978656,4251.3059786978665,1.94242130213388
2025-12-21,32,5.333333333333333,4066.58,3968.6530999462652,4158.093099946265,0.0
2025-12-21,33,5.5,4077.7465,4029.090839236019,9258.36143923602,0.0
2025-12-21,34,5.666666666666667,4717.714599999999,4477.8341199487,4737.897774359657,0.0
2025-12-21,35,5.833333333333333,5490.65,5078.114693975987,5302.334693975987,188.31530602401222
2025-12-21,36,6.0,5438.877399999999,5257.091350845749,1426.001739152104,0.0
2025-12-21,37,6.166666666666667,5407.8325,5193.737081422876,5427.207481422876,0.0
2025-12-21,38,6.333333333333333,5587.049999999999,5142.7565391603675,5406.7965391603675,180.25346083963223
2025-12-21,39,6.5,5345.15,5197.680056901477,5425.492756901476,0.0
2025-12-21,40,6.666666666666667,5233.249,5320.005584082857,5606.436384082856,0.0
2025-12-21,41,6.833333333333333,5374.2,5341.048849900058,5676.102106467357,0.0
2025-12-21,42,7.0,5188.101199999999,5015.798391672317,5266.154991672316,0.0
2025-12-21,43,7.166666666666667,4901.273999999999,4707.984461114511,4872.0953611145105,29.17863888548868
2025-12-21,44,7.333333333333333,4541.045,4477.465366075251,4541.477866075251,0.0
2025-12-21,45,7.5,4069.146999999999,4165.741707996597,9266.080230362059,0.0
2025-12-21,46,7.666666666666667,4612.4121,4446.608281343995,4559.795281343997,52.61681865600303
2025-12-21,47,7.833333333333333,5640.9275,5109.645377597539,333.38837898205475,307.53912101794435
2025-12-21,48,8.0,5394.196899999999,5161.5673442517655,484.07584425176674,0.0
2025-12-21,49,8.166666666666666,4941.274899999999,4828.998706194325,228.54820619432394,0.0
2025-12-21,50,8.333333333333334,4787.385,4467.718314318505,0.0,0.0
2025-12-21,51,8.5,4379.9539,4198.20418007048,0.0,0.0
2025-12-21,52,8.666666666666666,4080.4567999999995,3940.086376627435,0.0,0.0
2025-12-21,53,8.833333333333334,3914.062499999999,3637.904743726131,0.0,0.0
2025-12-21,54,9.0,3504.0219000000006,3339.1896184046464,0.0,0.0
2025-12-21,55,9.166666666666666,3166.1121999999996,3193.596471853192,0.0,0.0
2025-12-21,56,9.333333333333334,3033.989999999999,3093.0466568038664,0.0,0.0
2025-12-21,57,9.5,2888.7531999999997,2753.199708799893,3045.139708799892,0.0
2025-12-21,58,9.666666666666666,2559.6026999999995,2351.1430191073696,2662.056919107371,0.0
2025-12-21,59,9.833333333333334,2161.8424999999997,2143.622859050995,0.0,0.0
2025-12-21,60,10.0,1987.1617,2242.3039105436424,0.0,0.0
2025-12-21,61,10.166666666666666,1956.5605999999993,2325.4050656470827,2346.974550738863,0.0
2025-12-21,62,10.333333333333334,1990.7075000000007,2149.8011127231866,2421.847799006528,0.0
2025-12-21,63,10.5,2094.476999999999,1792.1220530241226,0.0,0.0
2025-12-21,64,10.666666666666666,2226.3645000000006,1821.9365807330519,2371.1148807330505,0.0
2025-12-21,65,10.833333333333334,2287.4075000000003,1970.6145784654277,7371.851748452768,0.0
2025-12-21,66,11.0,2172.5858,1425.491911244371,6989.940511244369,182.6452887556311
2025-12-21,67,11.166666666666666,1933.5069000000003,956.6927959686368,6417.212995968635,516.2939040313654
2025-12-21,68,11.333333333333334,1697.8225000000007,945.2611593312604,6502.471159331259,195.3513406687416
2025-12-21,69,11.5,1512.0524,1027.6364922822254,6613.598292282228,0.0
2025-12-21,70,11.666666666666666,988.2444999999998,939.4057321933818,6561.511232193383,0.0
2025-12-21,71,11.833333333333334,440.09999999999945,706.233853445831,6576.92635344583,0.0
2025-12-21,72,12.0,596.9681999999998,566.9989601995401,6205.441160199541,0.0
2025-12-21,73,12.166666666666666,652.1698999999999,650.4776890901684,6205.36328909017,0.0
2025-12-21,74,12.333333333333334,408.6100000000008,702.271891186685,6464.3893911866835,0.0
2025-12-21,75,12.5,511.9906000000001,418.64080792524965,6152.182907925249,0.0
2025-12-21,76,12.666666666666666,962.8925999999997,623.4304654847292,6450.384565484728,0.0
2025-12-21,77,12.833333333333334,1446.0024999999991,1226.0403899041632,1906.3282630134208,0.0
2025-12-21,78,13.0,1585.874899999999,1287.1643821154078,2193.3715133610135,0.0
2025-12-21,79,13.166666666666666,1352.3169999999993,1273.0373963584702,2136.565696358469,0.0
2025-12-21,80,13.333333333333334,1062.1299999999999,1421.9183344836806,2177.5308344836794,0.0
2025-12-21,81,13.5,1155.0582000000004,1475.014235195449,2234.9369351954488,0.0
2025-12-21,82,13.666666666666666,1521.7446999999997,1519.677008114382,2209.409108114381,0.0
2025-12-21,83,13.833333333333334,1811.2975000000008,1656.1254122104745,0.0,0.0
2025-12-21,84,14.0,1769.3795000000005,1907.98285960548,0.0,0.0
2025-12-21,85,14.166666666666666,1906.2944999999997,2308.79089582652,0.0,0.0
2025-12-21,86,14.333333333333334,2305.1825,2643.3633789769074,0.0,0.0
2025-12-21,87,14.5,2582.305999999999,2640.3854159836083,0.0,0.0
2025-12-21,88,14.666666666666666,2946.1965,2765.4273126643784,1963.5866752673735,0.0
2025-12-21,89,14.833333333333334,3351.2424999999994,3134.3135872821103,8865.32358728211,0.0
2025-12-21,90,15.0,3518.7214999999997,3407.9130439956602,8911.00754399566,0.0
2025-12-21,91,15.166666666666666,3844.8365000000003,3573.3786516269743,9016.854551626975,0.0
2025-12-21,92,15.333333333333334,4246.127499999999,3823.231635952754,8969.309135952753,276.81836404724436
2025-12-21,93,15.5,4252.167399999999,4311.762237627785,9610.18619905903,0.0
2025-12-21,94,15.666666666666666,4421.070899999999,4600.8596746723615,4979.755674672361,0.0
2025-12-21,95,15.833333333333334,4775.5825,4618.486873819689,5120.584373819688,0.0
2025-12-21,96,16.0,4808.2912,4725.332083211259,5107.37168321126,0.0
2025-12-21,97,16.166666666666668,5055.8589,4966.503978999586,5179.286078999587,0.0
2025-12-21,98,16.333333333333332,5550.655,5333.418956052223,5617.151456052222,0.0
2025-12-21,99,16.5,5758.756799999999,5767.958907959751,6063.50030795975,0.0
2025-12-21,100,16.666666666666668,5957.1851,5903.000493950243,6308.938493950245,0.0
2025-12-21,101,16.833333333333332,6172.78,5827.278703479089,6080.731203479089,92.0487965209104
2025-12-21,102,17.0,6112.1741999999995,5958.136333277518,6156.337585037205,0.0
2025-12-21,103,17.166666666666668,6154.5018,6038.917119885627,6146.400919885628,8.100880114371193
2025-12-21,104,17.333333333333332,6338.7699999999995,6015.733920810986,6149.031420810987,189.73857918901285
2025-12-21,105,17.5,6290.094799999999,6076.816895855111,6253.270895855112,36.82390414488691
2025-12-21,106,17.666666666666668,5392.4606,5277.148653496659,5598.547053496658,0.0
2025-12-21,107,17.833333333333332,4275.8,4112.054518862022,4273.314518862021,2.485481137978695
2025-12-21,108,18.0,4292.4866999999995,4138.671661535835,4268.725761535834,23.760938464166202
2025-12-21,109,18.166666666666668,4489.6076,4283.068631106409,4429.086431106409,60.521168893592176
2025-12-21,110,18.333333333333332,4380.05,4029.3245812014025,4077.704581201401,302.34541879859853
2025-12-21,111,18.5,4406.0663,3948.4847368567935,4141.186436856793,264.8798631432064
2025-12-21,112,18.666666666666668,4500.4992999999995,4031.167416503191,1059.149931687783,260.99688349680787
2025-12-21,113,18.833333333333332,4490.76,4141.348969822043,0.0,48.82824657135984
2025-12-21,114,19.0,4334.8994,4204.29552891112,0.0,0.0
2025-12-21,115,19.166666666666668,4356.9931,4256.837574237679,0.0,0.0
2025-12-21,116,19.333333333333332,4466.59,4254.898154298357,0.0,0.0
2025-12-21,117,19.5,4301.5722,4126.25570246135,0.0,0.0
2025-12-21,118,19.666666666666668,4398.717,4107.8137787838,0.0,0.0
2025-12-21,119,19.833333333333332,4681.609999999999,4262.008183783633,0.0,266.521816216366
2025-12-21,120,20.0,4485.5154,4387.4146768345545,0.0,0.0
2025-12-21,121,20.166666666666668,4156.902599999999,4272.38711309594,0.0,0.0
2025-12-21,122,20.333333333333332,4090.51,4046.7428000233813,0.0,0.0
2025-12-21,123,20.5,4322.2266,4053.1517222789453,0.0,92.04477772105383
2025-12-21,124,20.666666666666668,4336.8009999999995,4157.197334521401,4376.3800345214,0.0
2025-12-21,125,20.833333333333332,4144.46,4205.343433414708,4438.653433414707,0.0
2025-12-21,126,21.0,4227.261,4175.743054011675,4350.710954011674,0.0
2025-12-21,127,21.166666666666668,4326.9643,4157.469975425601,4318.734375425601,8.229924574398638
2025-12-21,128,21.333333333333332,4357.83,4230.67441845034,4470.96441845034,0.0
2025-12-21,129,21.5,4437.1142,4323.093378219917,4465.5448782199155,0.0
2025-12-21,130,21.666666666666668,4070.9953999999993,3929.535316809749,4099.120916809748,0.0
2025-12-21,131,21.833333333333332,3434.3999999999996,3284.7111457129663,8523.421145712966,0.0
2025-12-21,132,22.0,3270.5539,3183.773023121259,8346.373923121258,0.0
2025-12-21,133,22.166666666666668,3305.0167999999994,3272.1646664112195,3444.5112664112194,0.0
2025-12-21,134,22.333333333333332,3255.5999999999995,3244.6095351848603,8462.62953518486,0.0
2025-12-21,135,22.5,3155.514,3152.0421159743355,8458.093215974335,0.0
2025-12-21,136,22.666666666666668,3260.3635,3135.5110912834652,8349.678591283464,0.0
2025-12-21,137,22.833333333333332,3508.9699999999993,3222.320322004072,8389.750322004073,119.21967799592721
2025-12-21,138,23.0,3554.7153999999996,3321.3407948270897,7470.999994827089,83.71540517291078
2025-12-21,139,23.166666666666668,3395.6628,3377.2157461665915,8618.563795967095,0.0
2025-12-21,140,23.333333333333332,3305.5899999999997,3331.6964089963176,8522.725073018199,0.0
2025-12-21,141,23.5,3539.7612999999997,3207.398234467946,8292.910534467945,246.85076553205408
2025-12-21,142,23.666666666666668,3571.991,3340.5226032557434,3443.1264032557438,128.86459674425623
2025-12-21,143,23.833333333333332,3464.3999999999996,3580.629141979306,3638.259141979306,0.0
